file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
data\AudioData\KL\d13.wav,0 days,0 days 00:00:04.374625850,24.892754,0.16977122,21.70286,24.772825,26.931385,5.228525,192.99821,167.22688,44.285355,36.44488,0.1619016,0.8481609,0.029262802,0.12611459,0.26608938,0.23682658,2.1346474,1.0283551,1.8417244,0.6668053,0.06934305,1.164565,34.643154,0.5270647,16.716127,0.7528195,13.53458,0.9468598,-3.1603558,-5.5607934,0.039537415,2.702165,1.3670292,0.73323405,4.710641,0.68910855,0.6472344,11.614649,33.262985,0.38009316,501.19296,0.3501335,1331.1309,0.16188051,-80.342804,-1.1935618,1505.21,0.21082887,1088.9813,0.28262684,-91.12724,-0.9349598,2632.8645,0.124853574,935.9715,0.35928878,-97.391525,-0.8195719,-25.995659,-0.33488056,35.30743,0.2338252,0.013329284,2.7473907,-0.041825578,-0.48957777,0.10743605,0.7803434,45.20918,0.29788026,14.598877,0.9697833,11.2944145,1.2677715,-10.513639,-1.694309,-31.712194,43.413647,-0.074320786,-0.012896164,0.011623071,2.5229356,1.8561485,0.31625,0.24341,0.17444444,0.17211825,-40.70496,disgust
data\AudioData\KL\d14.wav,0 days,0 days 00:00:04.533151927,25.044924,0.13621438,21.530918,24.769003,28.393948,6.8630295,102.810486,80.689766,34.76039,15.862093,0.15210652,0.9585223,0.02844319,0.105608016,0.24968468,0.22124149,2.864584,1.1388154,2.7843297,1.8711544,0.078364246,1.2423033,31.771456,0.5359382,16.07361,0.72552747,17.940826,0.90696496,0.93834525,18.715204,0.036967512,1.3802303,1.4306656,0.7237988,4.2628818,0.80485123,-1.2514856,-6.348704,29.347206,0.34364536,499.9627,0.31439897,1288.984,0.16134807,-80.053314,-1.1798502,1567.9135,0.16143925,975.1376,0.360642,-92.74537,-0.90514946,2646.3335,0.11160337,1022.0462,0.37347654,-96.94837,-0.8282489,-24.020262,-0.30524555,33.824944,0.281113,0.005672601,7.123466,-0.03325283,-0.526442,0.12333949,0.84342676,41.02542,0.33545262,12.115448,1.0351747,17.92531,1.0457528,-2.93715,-6.7100124,-32.128597,43.946,-0.070615366,-0.012816556,0.013075747,3.761062,2.4719102,0.23454545,0.106204234,0.14818181,0.14751384,-41.735092,disgust
data\AudioData\KL\d15.wav,0 days,0 days 00:00:05.334444444,25.147242,0.12331015,22.731766,25.123707,27.803085,5.0713196,99.973274,97.85916,36.654633,19.502073,0.17093372,0.85620034,0.03752103,0.13746017,0.28733903,0.249818,2.947724,2.01684,2.395031,1.1952173,0.07924413,1.1417476,33.54319,0.4951299,17.90302,0.6241692,15.179069,0.9767862,-0.3737987,-44.99908,0.037449893,1.2677609,1.6489927,0.72191745,4.6978345,0.6487079,-0.6240019,-14.738081,30.047766,0.35087892,492.85165,0.36126193,1260.1497,0.20228374,-66.66965,-1.358748,1525.3268,0.19186062,1092.2667,0.30834368,-80.45043,-0.99973553,2555.0461,0.11818986,984.9954,0.40825662,-85.40144,-0.8993908,-25.194939,-0.2960737,34.80209,0.25503471,0.000528943,71.054634,-0.034288228,-0.53107655,0.10892214,0.8706181,41.35251,0.300911,15.34167,0.78593487,14.535365,1.1357895,-4.8473563,-3.6482875,-33.302242,44.666965,-0.08132434,-0.012494953,0.019475086,3.3834589,2.281369,0.28666666,0.27265158,0.13,0.10496031,-41.28874,disgust
data\AudioData\KL\f01.wav,0 days,0 days 00:00:03.936780045,29.276447,0.3099899,23.665777,29.478483,31.610115,7.944338,161.785,125.24696,156.23305,163.99072,0.15017045,0.78139895,0.040963702,0.13579845,0.24878451,0.2078208,1.9447255,1.3111161,2.4131856,0.94417965,0.07373112,1.1456733,28.31702,0.6673577,15.941563,0.49840066,23.16691,0.6902791,8.980095,1.8711483,0.072787076,1.5696121,1.8241831,0.7071264,7.0818954,0.5451106,6.650539,3.1772764,27.101124,0.69559026,621.0651,0.4466241,1258.482,0.2267296,-76.99645,-1.1747048,1721.6218,0.18654549,1014.61224,0.36406964,-85.14804,-0.93757415,2781.2874,0.10856781,1052.3505,0.26425743,-86.20489,-0.9177584,-29.401983,-0.3013292,37.861137,0.29027236,-0.03678478,-1.2266339,-0.026899805,-0.85044897,0.10685367,0.8295045,35.411583,0.5145789,15.974888,0.57361865,25.59843,0.6659615,5.8572326,3.4017866,-35.81145,48.54377,-0.104134254,-0.003518767,0.015233201,3.5714288,3.1168833,0.19999999,0.14548768,0.12888889,0.12068733,-41.24038,fear
data\AudioData\KL\f02.wav,0 days,0 days 00:00:02.672426304,27.102097,0.13116059,24.276743,28.22139,29.783983,5.5072403,151.78732,151.08643,7.0126824,37.843098,0.18998033,0.8568017,0.028461048,0.14670387,0.35905573,0.3305947,2.4401586,0.9008708,2.7129014,1.1404296,0.07023673,0.9683387,35.414738,0.4581736,12.875762,0.8297782,10.726765,1.2086321,-0.057173576,-279.71545,0.021835107,2.0489986,1.1122065,0.95576894,5.963439,0.6196195,-1.7741636,-2.3778646,30.227915,0.2832105,445.5223,0.2684722,1346.6328,0.105273,-85.8321,-1.1174912,1350.6147,0.17436473,1146.2062,0.32038078,-94.9674,-0.9176772,2434.0208,0.105864756,839.7088,0.33950952,-101.684845,-0.80074346,-21.106392,-0.31864202,32.806217,0.23252918,0.014417024,2.2660263,-0.03401847,-0.39169586,0.11404734,0.5161963,46.947433,0.19910955,7.894017,1.3986547,8.3469095,1.6977407,-9.172433,-1.4842144,-32.323257,46.16389,-0.08027236,-0.007197009,0.013539212,3.7593987,1.9157089,0.29,0.22306949,0.175,0.18732768,-40.882175,fear
data\AudioData\KL\f03.wav,0 days,0 days 00:00:01.810340136,30.377218,0.12118567,27.2528,31.540483,33.495705,6.2429047,67.71769,24.02418,18.969336,25.45775,0.14878318,1.1914434,0.02666988,0.03151874,0.26320675,0.23653688,2.4560335,1.8657066,4.6300817,3.152471,0.076105274,1.5535628,28.024681,0.49763346,17.03814,0.5780814,19.407776,0.7213629,7.632179,2.8680446,0.037830144,1.0406343,1.3153785,0.726991,6.88075,0.6789727,8.909733,1.107842,28.754162,0.36935967,543.38654,0.3553114,1229.2573,0.14828447,-107.730675,-0.8812934,1639.1632,0.1716259,906.2358,0.3514602,-116.82268,-0.73108846,2662.2576,0.11193927,869.29913,0.3617251,-118.09566,-0.7111047,-24.126358,-0.305597,32.012554,0.2918386,0.001673616,27.654337,-0.033268437,-0.58503586,0.15625148,0.8445045,39.425556,0.31304166,11.795717,0.9943481,21.141655,0.8885799,-3.0139346,-9.006967,-36.70125,49.750843,-0.0902167,-0.005578944,0.004513823,2.2222223,1.1428572,0.415,0.235,0.29,0.18402898,-40.645084,fear
data\AudioData\KL\f04.wav,0 days,0 days 00:00:02.873560091,29.909185,0.16111654,25.02067,31.417063,34.161438,9.140768,303.44586,244.2537,47.227554,19.40458,0.19268918,1.0179375,0.02836294,0.121892676,0.32864702,0.3002841,3.4591696,2.038688,4.088946,3.0621474,0.09788974,1.291762,26.435076,0.67561895,18.033464,0.63728726,11.419977,1.0766245,0.24692842,69.73568,0.034894057,1.3020316,1.219455,0.6050554,6.4073915,0.52118075,5.7333455,1.3839681,33.003235,0.24418008,428.67017,0.28998867,1350.4835,0.14760137,-103.52964,-0.9298289,1350.1333,0.16215678,1119.7493,0.23165834,-110.213005,-0.7812666,2423.6704,0.092265755,759.91724,0.29660228,-114.35731,-0.7155948,-23.02323,-0.30321935,32.80912,0.21810286,0.02183689,1.9967303,-0.027701546,-0.48359194,0.18327948,0.71724164,39.591896,0.32433292,13.542545,0.9150948,8.660095,1.6555591,-6.3993707,-3.1381736,-28.196424,39.486393,-0.07229829,-0.009597214,0.013072576,3.4965036,1.7793595,0.278,0.21414015,0.21833333,0.19471489,-38.800842,fear
data\AudioData\KL\f05.wav,0 days,0 days 00:00:03.275873016,30.113104,0.15675013,27.158363,30.262583,33.21827,6.059906,143.96083,146.98502,26.12881,20.670149,0.18879613,0.93168753,0.028226577,0.14960907,0.32607788,0.2978513,4.1096005,3.1322863,4.1451483,2.9150102,0.10511692,1.3787832,28.814365,0.58220506,15.193359,0.72331053,18.635592,0.71064216,0.7520443,25.410023,0.033554222,1.4701287,1.4227092,0.80004025,6.244432,0.564344,5.9471197,1.5026013,29.844767,0.31471926,477.88684,0.34366426,1235.0348,0.16254322,-91.0315,-1.0542731,1497.9268,0.18908499,954.1398,0.4480146,-100.39344,-0.8424982,2576.716,0.09967831,784.2158,0.36533594,-102.97328,-0.7976319,-23.433496,-0.28663546,31.888187,0.23414443,0.015657013,2.5681643,-0.02987162,-0.7449325,0.17850323,0.88357043,38.495163,0.3788532,12.450503,0.9642608,18.0827,0.875847,-8.068569,-2.4995437,-31.330015,43.579308,-0.07880674,-0.007426336,0.011832068,3.0674846,1.5625001,0.35799998,0.15484186,0.21666665,0.21822515,-38.951244,fear
data\AudioData\KL\f06.wav,0 days,0 days 00:00:02.553809524,28.041853,0.24556231,22.500338,26.834631,33.138252,10.637915,276.0157,210.47977,60.215668,43.338245,0.2033249,0.7700872,0.041521054,0.18248096,0.33660293,0.29508188,2.701277,1.8170193,2.4140542,0.9994888,0.09169337,1.2965707,24.072811,0.87918454,12.511047,0.68575454,18.5809,0.99726135,0.38565663,51.500393,0.03876495,1.133088,1.3377153,0.7508651,5.6169457,0.55618584,-0.66987866,-17.50428,23.205376,0.64674133,542.7946,0.37862346,1202.6274,0.249829,-91.30971,-1.0519618,1580.8374,0.20338091,1017.27515,0.5626144,-98.01777,-0.89340085,2625.7854,0.113881,924.0615,0.3573042,-101.4941,-0.8251748,-22.160536,-0.34185165,33.018394,0.25838187,-0.0265669,-1.4465652,-0.030655243,-0.5441655,0.15308473,0.85871696,35.735474,0.5065443,8.630046,0.85376835,15.628446,1.3488519,-6.7581244,-3.4969711,-31.527086,43.060772,-0.10405622,-0.007531061,0.018607875,3.937008,2.0242915,0.26999998,0.09316652,0.16833334,0.15805237,-40.032707,fear
data\AudioData\KL\f07.wav,0 days,0 days 00:00:03.185079365,31.743704,0.29308683,26.179977,29.686829,33.549683,7.369705,981.0371,868.3852,54.75649,54.427067,0.23348172,0.951384,0.029439367,0.18420129,0.3958714,0.36643204,4.431852,2.9508727,3.9501786,1.5312198,0.12679926,1.2355332,27.997194,0.81275696,12.2261095,0.91004556,14.221065,1.016811,1.1157557,16.383846,0.033165514,0.99937856,1.4213238,0.8144334,4.529978,0.88166624,0.47286665,21.015884,26.86213,0.67767733,489.9452,0.34590638,1331.9255,0.21437809,-78.35209,-1.2049943,1416.4233,0.19326799,1063.6979,0.2939553,-86.981255,-0.96391314,2527.4453,0.115906015,820.95264,0.4067284,-86.275314,-0.93763894,-19.468287,-0.52076405,29.659954,0.3745641,0.006874501,6.9889846,-0.027946217,-0.588027,0.19182406,0.8525823,34.709328,0.71624565,8.54305,1.3481866,11.780605,1.3850126,-5.1186433,-3.6534016,-30.959648,42.87617,-0.08153592,-0.00782387,0.013353468,4.1009464,2.2435899,0.27857143,0.11356918,0.14428571,0.1476344,-37.243954,fear
data\AudioData\KL\f08.wav,0 days,0 days 00:00:03.931133787,30.232319,0.21860348,25.591211,29.232273,34.464275,8.873064,686.4229,1257.5621,135.43343,67.83256,0.18469581,0.91084385,0.02924315,0.16163094,0.2793232,0.25008005,3.3789656,2.0777662,3.8268602,2.1050408,0.097741604,1.3289298,21.348253,0.98211807,17.356918,0.59763575,21.362455,0.7556284,1.4280921,11.853215,0.045871217,1.4502767,1.5927314,0.7400846,5.732064,0.60606027,4.844566,3.0245128,28.18259,0.57887775,524.4283,0.39028612,1254.135,0.1960224,-105.8964,-0.8810804,1569.7739,0.21242449,976.85956,0.42791042,-109.76627,-0.7563758,2624.1245,0.12201133,909.4369,0.54996866,-111.55538,-0.72129774,-21.783657,-0.42229742,30.36513,0.3462823,0.003262929,14.860003,-0.029859701,-0.5356928,0.16657107,0.89207155,31.997784,0.65155447,14.547139,0.7688015,21.675934,0.91440576,-2.8902586,-6.2883744,-24.998997,35.34398,-0.06811331,-0.008858285,0.025685783,4.0816326,2.8423774,0.17181818,0.057653856,0.15454544,0.16199684,-39.85503,fear
data\AudioData\KL\f09.wav,0 days,0 days 00:00:03.357233560,29.998268,0.18426265,25.616737,29.470398,35.004276,9.387539,484.84253,792.3142,164.02203,150.0341,0.19173051,0.94010204,0.028897502,0.1307614,0.34203053,0.31313303,4.1051116,2.1632266,3.5513384,2.0196452,0.113181055,1.2616923,28.913446,0.55811614,13.026756,0.72333294,18.248293,0.64935833,2.5531282,6.4264913,0.044250295,1.511043,1.8286375,0.7715778,5.6997094,0.64792204,7.510982,2.101822,28.5744,0.38044128,505.25198,0.37211877,1304.7745,0.14046332,-92.991196,-1.0419096,1504.2518,0.15842286,1023.07825,0.29962867,-97.62036,-0.87981266,2573.952,0.09702474,857.86487,0.42101082,-101.540855,-0.81181896,-22.24353,-0.27221859,31.67531,0.24282366,0.021401081,1.8516017,-0.024843449,-0.6581814,0.1909151,0.7793107,38.21553,0.37076193,8.753136,1.0809339,17.547909,0.7850626,-4.0889626,-4.280716,-31.798388,43.901237,-0.07366857,-0.00792411,0.012465402,3.8922157,2.1276596,0.26,0.17012599,0.18714285,0.15507732,-38.63756,fear
data\AudioData\KL\f10.wav,0 days,0 days 00:00:02.381655329,32.074028,0.15311857,28.798687,31.571548,35.42552,6.626835,64.097755,49.694836,61.709557,38.460495,0.2576809,0.9254134,0.028355066,0.19848208,0.4967541,0.46839905,4.858872,2.7247021,4.471551,3.9061797,0.14918137,1.3537785,33.31873,0.4067543,15.648332,0.5995894,15.7268505,0.85040915,-4.2148466,-5.043792,0.030590931,1.6041679,1.0414637,0.76137644,8.66702,0.43056473,9.031379,1.518016,34.65992,0.30696303,534.4404,0.3585878,1244.1041,0.15359803,-82.9323,-1.170583,1607.5863,0.22311756,921.82983,0.3493318,-92.11074,-0.922736,2642.4507,0.12801449,765.37445,0.3531235,-95.650696,-0.86126286,-27.486675,-0.21413341,35.337162,0.17493933,0.042656053,0.93371797,-0.038281128,-0.34164587,0.24305941,0.8694639,43.171852,0.16102253,14.501979,0.66248184,15.958752,0.9615345,-15.338703,-1.3385184,-35.15602,48.411747,-0.092130564,-0.007110257,0.00399523,2.9535866,0.4310345,1.43,0.0,0.42999998,0.0,-33.37306,fear
data\AudioData\KL\f11.wav,0 days,0 days 00:00:04.412607710,27.702467,0.2296715,23.545849,25.687016,31.684952,8.139103,224.96298,238.93375,73.395386,43.117702,0.1456209,0.98319215,0.036973953,0.06970857,0.25197947,0.21500552,3.0895994,2.307715,2.6684353,1.2612455,0.07520548,1.5900142,28.450554,0.5717934,14.85766,0.5429209,15.167711,0.7751878,1.9588813,9.676955,0.039860696,1.34152,1.9938525,0.58643353,6.674428,0.7094522,2.0253143,6.536845,26.836176,0.5480829,586.51794,0.42199713,1264.7834,0.16621946,-101.467834,-0.9288714,1573.6746,0.20947683,1081.7949,0.29608163,-109.171074,-0.78350526,2720.9368,0.09824856,920.01715,0.39493176,-112.50688,-0.7220627,-26.72491,-0.3211131,38.834507,0.25791916,-0.034397457,-1.3445523,-0.030302987,-0.6961254,0.1362796,1.0500847,37.653053,0.43054658,12.907445,0.80028534,12.918467,1.1256641,-9.021641,-2.2701173,-39.350357,52.512836,-0.10774892,-0.005789248,0.012313613,3.181818,2.9885058,0.1623077,0.10334064,0.15076923,0.16963586,-41.09213,fear
data\AudioData\KL\f12.wav,0 days,0 days 00:00:04.633242630,28.2387,0.24784116,23.418346,27.453243,30.205603,6.7872562,313.61615,435.9655,72.845985,50.209663,0.16603208,0.78040165,0.037140105,0.14430271,0.28559515,0.24845505,2.281959,1.1456014,2.9280832,1.3066254,0.075575754,1.0686558,30.488235,0.68266237,17.020786,0.6713225,16.487877,0.93181694,-0.38125739,-45.25596,0.039689027,1.472336,1.4450597,0.7271237,5.3951755,0.51375043,0.63123345,10.252384,29.415958,0.4538995,494.7888,0.35229608,1274.5903,0.21291175,-75.0039,-1.2324728,1506.1451,0.19709043,1128.8821,0.36189413,-85.10005,-0.9595839,2572.3958,0.11682301,918.52026,0.449259,-89.377335,-0.8752088,-22.558964,-0.35314167,32.789543,0.29286113,-0.002135087,-18.694532,-0.029151922,-0.57743174,0.11291431,0.7080891,38.277462,0.5335638,15.157101,0.81174177,16.311533,1.0952955,-5.110877,-3.463539,-33.090897,45.512657,-0.09170139,-0.010160046,0.010863616,3.4632034,1.9823788,0.3211111,0.16285264,0.17999999,0.20639767,-41.356224,fear
data\AudioData\KL\f13.wav,0 days,0 days 00:00:02.521473922,30.17226,0.18986492,27.439095,29.432068,31.939695,4.500601,760.59546,1198.1635,49.95661,64.86768,0.1458514,0.9391589,0.02714865,0.08062886,0.2797929,0.25264424,1.7178273,0.89351964,2.5336983,0.8317237,0.06327686,1.1826179,27.039734,0.6664421,17.370466,0.5716647,16.702091,0.58169776,0.56800395,34.881218,0.031199167,1.1288438,1.5267088,0.73888516,6.1816797,0.45716152,3.525222,2.7595198,30.965595,0.43721002,589.5681,0.31050256,1230.9452,0.18987805,-108.9193,-0.88366216,1697.4011,0.20767802,1072.0647,0.44275293,-117.31741,-0.72563493,2679.253,0.12041925,986.4263,0.6742294,-117.62914,-0.7110558,-24.49542,-0.36716262,31.1311,0.2951448,0.015188579,2.6383648,-0.03657385,-0.5731315,0.12362762,0.5563919,38.45201,0.45345935,12.803491,0.8540499,18.40518,0.6943957,-10.978633,-2.0006251,-32.869766,45.325314,-0.08579348,-0.011217117,0.009957124,2.7888446,1.6260163,0.2875,0.18965429,0.30249998,0.25123444,-41.840305,fear
data\AudioData\KL\f14.wav,0 days,0 days 00:00:03.971337868,28.52246,0.11155665,25.432043,29.23217,31.509115,6.077072,142.55519,112.775345,41.44582,12.1811075,0.16874966,0.92516696,0.027871706,0.11503289,0.2988977,0.27102602,3.212405,1.7492602,2.6419768,1.1781805,0.086047746,1.2582372,30.034256,0.60627246,17.461647,0.5511434,17.676071,0.9260495,1.2586573,13.42185,0.027875869,1.8670472,1.4582901,0.76668876,6.4337616,0.4499986,5.909294,1.2828246,34.968098,0.28923666,484.61627,0.37765417,1320.2627,0.17368524,-90.95063,-1.0456156,1490.1982,0.21287264,1006.2823,0.38619438,-101.55971,-0.82427996,2623.79,0.12255709,881.5748,0.39085343,-104.973526,-0.7674618,-25.02904,-0.2701042,34.402245,0.23866749,0.008315302,4.9576125,-0.033386167,-0.5046499,0.14559326,0.7727859,41.427837,0.3150143,15.714936,0.67419976,18.585247,1.0539142,-5.645981,-2.8953092,-31.659939,44.019695,-0.089941315,-0.00794032,0.009933028,3.2828283,1.7902814,0.31,0.13223356,0.19874999,0.17338091,-39.821457,fear
data\AudioData\KL\f15.wav,0 days,0 days 00:00:04.790839002,28.378529,0.17451966,24.476032,28.718208,30.400051,5.924019,76.590485,51.25031,81.14982,68.933685,0.20561437,0.81506747,0.028181385,0.17310667,0.35307658,0.3248952,3.5992236,2.043039,3.40232,1.8793143,0.10760179,1.0713294,31.43766,0.60685045,18.117912,0.6128567,18.244213,0.75548816,-2.398197,-8.108863,0.043538522,1.5883378,1.348523,0.7798029,5.662275,0.67562276,1.1743677,11.907665,29.368244,0.5664412,491.0356,0.3672005,1294.6393,0.18674023,-68.26154,-1.348336,1514.1992,0.19401166,1054.2942,0.35763994,-79.1274,-1.016102,2581.3054,0.12316776,877.418,0.41282383,-82.50047,-0.94130296,-25.656412,-0.3354324,34.38667,0.2603736,0.01411379,3.3540094,-0.035939932,-0.5484101,0.1538714,0.7356138,39.964806,0.3865711,16.29925,0.734583,18.517399,0.7967523,-8.076547,-2.449804,-31.091951,42.806805,-0.0845125,-0.007226109,0.00979182,3.3472805,1.2738854,0.5333333,0.25157282,0.22833334,0.16293317,-38.456757,fear
data\AudioData\KL\h01.wav,0 days,0 days 00:00:03.605170068,30.882816,0.2553374,25.414614,30.49737,33.76862,8.354006,691.6931,667.4932,95.097176,82.33877,0.23996642,0.7621149,0.04581833,0.21373022,0.40393648,0.35811815,3.5847478,2.2020235,2.6890442,1.8356861,0.14174886,1.0651424,30.437845,0.6602581,13.050219,0.82383513,19.705873,0.94217986,0.48041454,40.653973,0.062365696,1.4196346,1.618348,0.73264307,6.22998,0.61384654,5.54155,2.685908,28.494564,0.6579041,587.6759,0.41358793,1185.7192,0.2026548,-61.78927,-1.3844993,1700.0276,0.202796,910.68005,0.35502326,-71.81444,-1.0431073,2732.6829,0.133483,975.7238,0.38852134,-75.44283,-0.95977575,-25.210913,-0.36804834,33.810585,0.30413312,-0.000322763,-171.99805,-0.03048812,-0.774247,0.19138329,0.8002717,35.832375,0.5529363,11.603552,0.9312767,21.18622,0.9776302,-3.1821232,-6.683498,-32.4623,45.578426,-0.081635796,-0.006733554,0.021758748,3.3426185,3.1161473,0.22181818,0.16353028,0.08399999,0.09499473,-36.92301,happiness
data\AudioData\KL\h02.wav,0 days,0 days 00:00:02.403424036,27.702963,0.16435353,24.310774,28.281149,30.728514,6.41774,149.88387,144.82567,21.844025,25.04296,0.28976932,0.8311485,0.030644463,0.2341497,0.53237355,0.5017291,4.016622,2.156842,3.807488,1.9043273,0.13323246,1.0857596,36.89945,0.440423,7.577798,1.6543852,7.022659,2.4790933,-5.614857,-3.3707004,0.023445139,1.4723994,1.1807652,0.8252883,5.210205,0.9328635,-1.9057792,-3.5793657,28.485075,0.28246057,460.9377,0.3358359,1338.6862,0.16489443,-63.535107,-1.4442271,1400.1742,0.18089238,1043.7332,0.2674642,-72.83564,-1.1547546,2470.4915,0.11386967,930.8607,0.31396595,-81.25106,-0.96314824,-18.806273,-0.2993588,31.990448,0.24043304,0.03119779,1.0301713,-0.033572234,-0.39341637,0.1938253,0.7439146,45.20901,0.2759913,3.327607,3.579118,4.029379,4.7409663,-12.689029,-1.3718011,-29.897188,43.01768,-0.069912456,-0.013965617,0.017218137,3.7656906,2.5751073,0.25333333,0.21776642,0.111666664,0.10462897,-35.741257,happiness
data\AudioData\KL\h03.wav,0 days,0 days 00:00:01.630907029,31.182991,0.1718089,27.051949,33.759815,35.450027,8.398079,760.167,1002.0472,88.25931,89.32058,0.18239568,0.96506476,0.025845237,0.13407062,0.35836777,0.33252254,3.047461,1.8139493,3.1082587,1.4049505,0.104153976,1.521829,29.13938,0.567865,16.091188,0.6061087,15.53086,0.92262876,3.587585,6.4868155,0.059013095,1.41916,1.5633972,0.82939416,6.1653223,0.9038835,10.741245,0.8813332,30.524904,0.3430764,498.86835,0.3979767,1294.6858,0.12949115,-101.1464,-0.9479362,1535.7538,0.23188247,1031.9316,0.4088166,-102.90132,-0.84276766,2573.6963,0.1500643,1119.4197,0.56139344,-105.84852,-0.7906033,-22.470308,-0.32185942,32.736332,0.25687015,0.025180258,1.522042,-0.038231768,-0.5232503,0.18894596,0.93536586,41.120476,0.29665074,10.742271,0.8928866,12.110096,1.4815512,-8.226772,-3.133179,-34.766747,47.076183,-0.08839,-0.002343124,0.006491139,2.4691358,1.2738854,0.42499998,0.195,0.22333333,0.124988884,-39.804493,happiness
data\AudioData\KL\h04.wav,0 days,0 days 00:00:02.689569161,29.38775,0.22359416,24.51553,28.750687,33.28285,8.767319,130.70631,141.64876,101.81737,105.0445,0.24407545,0.8094962,0.028766299,0.20981927,0.42195225,0.39318594,2.8673868,1.0256639,3.8296323,3.2592976,0.12939003,1.1886568,28.59828,0.7072801,13.361473,0.89446014,17.569256,0.9198579,-5.0181007,-4.237768,0.029563991,1.3330361,1.4212854,0.7641397,6.006439,0.53181875,2.6723635,4.1449456,27.7476,0.41055205,479.63556,0.33514434,1280.5883,0.16829431,-79.41927,-1.1571076,1479.3878,0.19759527,961.8393,0.39228746,-87.92553,-0.9332011,2574.4968,0.103754446,825.6924,0.43751267,-91.00433,-0.8578166,-21.781633,-0.3696103,30.300304,0.2980765,0.017397994,2.5257466,-0.034844503,-0.5773543,0.19143459,0.85447544,38.057426,0.48328695,10.57475,1.0405242,16.148172,1.1425956,-12.970463,-1.5638183,-25.564823,36.885174,-0.07307727,-0.007409019,0.02890708,2.996255,2.6717558,0.22999999,0.13948886,0.107499994,0.110198684,-36.98578,happiness
